row ID,row m/z,row retention time,KMRB15070728_neg.mzXML Peak area,KMRB15070723_neg.mzXML Peak area,KMRB16032507_neg.mzXML Peak area,KMRB15070765_neg.mzXML Peak area,KMRB15062619_neg.mzXML Peak area,KMRB15090213_neg.mzXML Peak area,KMRB17070402_neg.mzXML Peak area,KMRB17080804_neg.mzXML Peak area,KMRB15081403_neg.mzXML Peak area,KMRB15031920_neg.mzXML Peak area,KMRB16011417_neg.mzXML Peak area,KMRB16011519_neg.mzXML Peak area,KMRB04050612_neg.mzXML Peak area,KMRB14110709_neg.mzXML Peak area,KMRB18111308_neg.mzXML Peak area,KMRB14091212_neg.mzXML Peak area,KMRB15052235_neg.mzXML Peak area,KMRB15070136_neg.mzXML Peak area,KMRB18042712_neg.mzXML Peak area,KMRB16061604_neg.mzXML Peak area,KMRB15021115_neg.mzXML Peak area,KMRB16051230_neg.mzXML Peak area,KMRB17091811_neg.mzXML Peak area,KMRB15032003_neg.mzXML Peak area,KMRB14101203_neg.mzXML Peak area,KMRB15063021_neg.mzXML Peak area,KMRB15052230_neg.mzXML Peak area,KMRB15071608_neg.mzXML Peak area,KMRB14082260_neg.mzXML Peak area,KMRB16071927_neg.mzXML Peak area,KMRB15080602_neg.mzXML Peak area,KMRB16011521_neg.mzXML Peak area,KMRB15090836_neg.mzXML Peak area,KMRB17061910_neg.mzXML Peak area,KMRB17083132_neg.mzXML Peak area,KMRB16041505_neg.mzXML Peak area,KMRB15102011_neg.mzXML Peak area,KMRB15061217_neg.mzXML Peak area,KMRB14070116_neg.mzXML Peak area,KMRB15090322_neg.mzXML Peak area
483,116.927769,6.72133875,1225.437347,931.6614614,1217.746644,6441.704269,594.0242163,11995.94395,12772.61996,935.3876084,909.511837,2869.968221,1315.437109,14023.20984,1936.30897,20697.34869,2229.908769,4197.513947,6892.86354,3509.802398,3844.92457,5795.368848,3165.55344,2702.521288,1373.80015,2441.064348,425.1383545,2651.571094,2373.727465,3809.933881,922.913209,1026.7643,3807.151593,9402.820449,3398.689054,3415.432702,368.347165,7084.060598,4129.633429,5045.373755,4627.499077,913.2572866
484,265.1471175,18.9077125,38186.03722,2264.150352,25365.18929,27957.7011,85781.30657,46671.34301,12702.12934,27048.95586,25298.12834,3107.994192,73499.22837,80107.08427,8285.474194,31432.98967,4448.649541,137051.6171,9056.592383,9209.915176,61609.7732,85760.3964,78531.71719,72309.18066,81274.5366,1726.206653,5630.462141,82686.42714,3781.28855,749.179292,86671.10053,57169.8671,1587.724304,3817.35583,4880.744951,9687.881069,1223.41311,40139.0101,14296.14338,1446.816697,3280.803772,85898.50347
485,116.9277578,7.28360625,3481.773846,1373.225778,7482.149721,2130.287931,11697.53093,4746.575674,1805.190673,24758.94187,615.3661348,5036.65689,1488.228805,7234.755552,5884.675703,1476.138124,16632.16702,7966.054416,7422.031726,2724.570795,15924.18619,1335.318563,7248.61938,12031.64856,12067.98826,2238.078153,850.0041428,1278.063549,7840.615395,7951.617641,353.605146,1223.130182,7908.384106,2354.388051,1286.562921,1095.455759,4848.504816,4757.528651,5094.430872,17808.59736,4946.615705,1406.299
486,174.9554708,6.80667625,1269.851889,826.9222031,1398.958782,1737.506579,395.8180425,837.356658,2963.65994,967.3015386,2054.287708,15310.42983,685.3856177,1678.994884,1417.463956,7074.962391,546.384894,3308.605995,9822.53508,1504.609959,1183.564988,2453.595004,612.0319407,2631.428786,5289.207138,949.5822192,2420.618091,3801.956371,2161.010464,10428.6828,5116.809773,1334.728745,2229.017864,625.7179619,1107.434135,1459.365765,2201.421484,1572.071098,1167.098982,5129.402485,904.6677092,367.392
487,305.0693879,2.155840833,1163.337375,666.9493706,512.4528872,3720.875731,1786.474897,672.3927571,2841.419175,1088.792046,3343.575919,495.4168345,11428.04352,3057.065768,4961.87025,5141.941541,924.9076929,4111.50122,2173.054594,1197.998813,23997.31196,2769.971281,6599.531163,16653.31785,11560.49437,347.5613253,6512.861321,4270.963063,391.1862148,196.2203573,3146.970902,18271.44506,9561.295357,11180.98871,2280.54353,1171.340022,4072.423221,10199.06094,2106.697015,271.8700171,1386.980379,7330.60196
488,116.9275717,7.990752083,3377.188305,1174.2131,2222.462856,3081.68959,2437.964492,2078.177868,3600.651258,10450.79203,4523.982666,993.1122754,1576.802404,4300.241209,675.492,2234.531951,1096.845845,3228.981978,618.8970237,1432.243743,7204.918669,2136.843648,3493.394642,751.0643087,4230.391091,3335.093766,8052.41194,5157.443574,2720.834,2677.696395,6491.113434,4591.599053,3230.737664,1667.016025,4718.717515,568.1816055,3326.898031,813.4087075,3480.605201,4423.015605,6525.501427,1623.423291
489,116.927711,6.640783333,1065.846315,3087.889546,8448.550913,3545.717265,594.0242163,4244.872269,1390.069974,1410.07094,2396.541569,1558.972238,992.344918,6305.636028,18504.88155,1049.713938,4131.891888,973.9295679,3102.759289,4090.675638,1057.862742,2857.689861,1150.998443,30334.36321,7756.427906,1245.172794,1443.607503,12117.70853,3566.521162,6151.704896,12839.07077,1026.7643,1740.722777,2130.338211,1271.262518,4318.621554,722.0128159,60499.80687,1027.179165,1528.8345,4627.499077,2111.955422
490,116.9275779,9.96584125,3294.519529,2053.898754,2172.418653,4616.784998,1599.649024,1651.201986,2153.181977,1479.646815,2650.60142,4209.679145,2621.097537,1436.987983,2414.421483,4207.948154,785.2325,438.5007017,1404.412055,1243.235565,2805.508182,1387.832927,671.5824951,2214.25266,1272.636714,6758.911365,5003.153327,2541.997501,615.6831021,1376.829523,318.042231,1500.30473,531.51225,3731.792708,932.4405049,3183.845587,3257.044926,2203.3375,6625.227464,4901.919549,3724.572331,3020.034238
491,260.1035818,1.760190833,518.3878467,625.0866001,185.8566042,1645.143888,298.041,914.1582153,1704.780306,593.2301001,2501.606348,339.8525313,5269.018481,2442.373029,993.1961011,1175.675895,865.5321553,1446.971211,1363.567508,121.0546689,1063.990525,1423.200224,1161.461021,195.3048562,625.568,80.538,701.777688,655.6790381,337.624874,55.599,1858.042574,367.2700623,4339.116579,5888.308467,1726.887454,1069.374156,4281.113442,2742.071787,594.3415675,767.3969512,930.544665,3535.645789
492,116.927676,10.28296833,2680.629045,2666.574637,17109.43855,17341.27413,625.4336887,1848.684347,5021.633084,8943.323309,5555.995441,13994.51705,6175.928681,14129.32986,2458.764736,2595.075943,13760.13184,11290.55021,976.1637122,2577.600605,4131.159755,2166.952829,7080.630782,2315.203922,1092.746167,2177.804997,1323.479035,4378.11396,3817.406966,1583.892289,713.23,2269.525028,858.2115232,1238.340238,383.234144,936.9727366,2525.163463,1709.609604,4031.547319,2884.525507,6271.31227,3391.276931
493,299.2212898,14.34754278,6362.508057,1603.098084,3459.907664,3557.904823,33.6105,0,8702.254549,13.482,7834.886375,1523.930061,0,0,1337.8873,4952.53856,3944.401702,0,4025.426689,1713.322484,16.5385,0,20.8065,0,9.612,4550.778482,4825.284879,0,2891.965406,5506.166199,92.61,0,3947.788478,5157.27795,1072.4265,1762.3925,3008.688321,0,4263.164494,5556.476972,1583.892574,0
494,265.146436,9.71107625,3352.169534,3757.471733,874.151875,1328.442259,1228.523969,121.131668,658.7548861,544.2036929,732.6651783,64.413,278.1064811,185.4917278,515.1766758,691.3061328,414.2202603,829.6246855,2931.391013,220.2494355,89776.50151,920.6751777,69.5485,237.4382915,396.809082,64.4425,554.9530562,195.3070205,363.9380425,464.7407485,63.2775,43063.20206,288.3083403,1419.003,184.068041,96.6755,34.506,299.145,6024.330688,1260.844518,2393.524418,2885.031386
495,311.201197,14.17529167,632.8730325,2504.352273,3327.739234,3531.888477,1419.927542,2843.914248,668.8400469,1191.367233,1706.0445,485.0989761,2032.400416,2424.821703,1775.485156,526.7686062,650.902749,1446.838107,594.543708,496.4778955,2165.029968,3065.393146,3296.1736,1048.716509,1429.40748,1025.530334,444.9179924,2600.57379,368.3317721,787.8214165,984.8355,2701.327588,1877.175,2745.058362,1255.942816,792.4628105,688.6650422,857.22122,3041.329638,2543.358837,1589.930428,463.5327852
496,295.2267817,11.20343375,85.301,645.8797383,51.85386206,842.8130273,194.0490967,991.6199226,128.3898574,48.0708808,96.48537045,98.36162239,1563.693101,13151.87164,160.696,911.5074175,276.3218575,606.7939526,3328.384259,82.88021509,1494.18967,3204.166436,3909.697398,183240.6344,27.852,1753.834948,146682.0947,78.652,179.4144409,85441.56626,155.0916931,1065.3995,220.8506968,10937.89553,289.1460278,800.2401141,103.2125,189.699,35336.92243,373823.6274,1539.275161,276.4539512
497,290.0871071,1.231912083,360.6625,1812.585376,21575.12691,1757.856614,245.175,7871.533659,11585.65989,4451.623021,446.5122721,375.8125,1878.917931,14322.92033,4990.605094,10656.14972,20616.12172,8582.982465,2393.382193,366.320361,8648.705579,6469.385167,2309.873732,281.31726,496.847,893.6756778,12217.16515,12705.60586,495.3884988,101.958,1634.44625,1478.383881,269.1085,638.6661145,911.6405054,18120.6877,658.3157098,337.9547782,2008.484169,136.1380017,13701.01576,988.8471895
498,295.2270858,11.19676208,85.301,3658.79244,24.476,6915.261925,125.1490967,6389.460164,84.82735742,48.0708808,96.48537045,98.36162239,267.4445,25604.54903,184.6752715,11844.67703,276.3218575,606.7939526,2730.840136,70.37221509,1494.18967,1766.910974,6444.092859,296747.7631,27.852,1753.834948,123437.9251,78.652,179.4144409,136957.4184,155.0916931,998.7745,220.8506968,23456.7269,289.1460278,800.2401141,103.2125,189.699,31248.39717,622836.2197,1539.275161,276.4539512
499,281.2475102,17.34960965,23336.48777,1898.874814,92.5347641,515.22,472.815,2028.42,3070.375,773.2637085,1061.357104,5394.832803,1325.166531,4407.963149,808.7594067,1383.843848,667.71,881.0345117,1015.28,2361.746836,2133.585,2397.198015,3514.896648,3524.333032,7761.01158,986.9866577,364.3932043,2507.980791,996.135,6693.291952,1428.757527,0,647.82,12659.36058,1009.190225,1140.169526,545.937688,3239.646467,1729.135303,923.727041,355.26,0
500,329.2334095,5.397794583,713.6658467,724.28675,238.9143279,418.6672708,2627.857878,34118.30218,193.3992295,462.372,195.733,5600.693119,1446.338842,380.0921069,9194.163011,110.757167,837.7869031,3399.003481,11026.1785,445.071335,551.5957371,6902.473782,17272.62047,202.9278708,974.8816741,56268.56199,322036.3383,597.5861372,32561.23088,37814.49323,1728.3005,84.60122388,311.847,1205.831136,632.4004514,8564.398912,1417.179193,92.71879282,12352.64586,298520.3515,11403.64306,3429.039594
501,116.9277654,7.997039167,3377.188305,974.7969043,4787.585204,22131.15673,3059.508991,2078.177868,6771.961697,2622.776953,4523.982666,3881.299639,2628.509035,3374.10569,10831.57173,2234.531951,15468.83886,610.4868662,4897.433136,1385.630025,4092.686716,2297.317826,3728.980396,968.852886,789.6393457,3877.877437,938.1810461,2788.177702,5314.231412,2677.696395,606.5934375,4591.599053,2271.669548,1412.770156,3078.693533,2244.202593,12132.35678,3476.024969,3480.605201,3161.805022,5980.43231,1132.452456
502,116.9275386,5.7630175,1843.63586,414.0469146,1026.845328,457.344634,520.3846868,1834.387353,9496.791365,1885.506381,764.4902244,242.7040292,544.9634648,764.496563,3687.566359,928.8307979,2441.577534,894.5597617,557.6766727,397.1506512,3888.655843,1401.8555,7663.113841,6365.854568,2624.643283,1594.88405,759.1716848,1472.350428,2322.994887,688.1674917,5673.136842,3318.1651,995.3275,570.9396582,338.0844799,463.3225,1533.052137,5478.057176,1973.288366,1188.54062,5415.902292,2463.398324
503,290.0877747,1.277425417,360.6625,1405.509362,4630.833836,2112.815061,245.175,1137.50296,1395.236048,1973.757562,446.5122721,1834.253418,1449.007,3439.158046,2371.923716,7056.989948,20616.12172,5235.721901,422.9591522,160.898361,4683.30768,2684.828745,1859.618834,651.7393217,1198.990807,399.2685442,12217.16515,7321.692968,495.3884988,101.958,818.6471101,384.2022305,601.6629066,469.0625,4289.743532,10959.28677,543.8278479,717.6975541,662.322471,136.1380017,11041.53877,3799.296648
504,116.9278434,6.217108333,1201.177052,2015.83693,9804.261592,5968.247769,2119.017918,4969.277451,2067.794969,3219.641024,756.8590873,1953.709898,1817.989771,767.1174536,12648.51167,11424.5713,620.2788105,7323.32282,1334.612931,802.3162192,2516.65513,2971.455343,1845.64603,759.7479951,2906.434245,1344.577816,2520.931,3098.534737,3442.733038,2995.85235,4220.762828,735.3566228,244.4721381,577.6932551,626.8909024,1134.954833,2400.0623,4794.120322,2620.476252,3032.751834,2491.22335,2191.017922
505,307.1737647,1.508725,16.906,827.7838193,5.425,10.005,4.719,15.078,22.0785,79.105,38.192,0,0,10.95,14.9385,0,0,0,47.4435,15.19,83.6675,0,13.988,0,33.0315,61.46,7.6825,63.345,0,43.128,0,0,0,132.471,5.8455,0,0,7.959,137.0298719,0,0,0
506,295.2286582,13.97131792,847.4098188,370.0274824,210.14,5248.372721,193.6605,1329.300845,192.6483506,338.2305172,515.5268434,57.92193817,1911.248814,1199.793455,312.5999656,69.12952924,81.3435,1190.068394,1160.829995,232.4686854,177.9954121,567.9567114,1320.0365,3389.282148,207.414,144.8835924,933.0786045,1107.021945,369.472522,2948.401234,358.4710414,246.8806113,35.6545,958.1763364,664.552,485.1405,524.4085,879.907,6307.914244,43389.78329,151.5105,298.5964219
507,261.0864156,1.778682083,102.3961324,494.2339983,217.3348339,1683.734198,98.6335,275.1108027,370.8937578,180.3122118,436.7166758,134.9205,1009.611554,1273.456683,210.8324589,121.7636891,788.0660029,447.6940165,43.195,378.6423586,2433.905333,282.3967571,947.8829487,22.287,250.3845,832.6239854,158.857423,2001.82042,121.7456855,135.8044325,350.4156548,806.4079211,19.224,63.6475166,124.962,71.51991071,38.055,592.5597363,1143.622874,62.4013562,221.028,569.0554275
508,116.9277884,6.45695625,1201.177052,750.2972754,3261.821179,3545.717265,2349.251472,2038.652912,4468.541234,1505.071877,3055.705744,997.5378027,4201.352331,1194.367571,1278.359284,2558.81044,1661.853694,1380.729369,2406.742354,815.2060852,19273.06099,1666.46,1912.487868,1318.62808,1189.809883,4896.363098,1719.903104,625.819585,889.9066226,1259.304898,6795.359043,410.5136248,2099.33265,2586.413987,187.25,1134.954833,2400.0623,2695.056561,752.8181619,3637.141483,4482.57483,2179.803567
509,305.0688732,2.158991667,1163.337375,1440.078369,512.4528872,4799.180326,1491.611272,1821.015015,2443.272816,1049.574862,2550.755651,495.4168345,12595.78045,3057.065768,5617.889279,543.686,3541.603734,3716.033997,2062.584094,5992.503439,23118.00046,778.4273403,5895.337653,18579.14864,10885.47461,9265.505865,6410.43314,3522.923312,2004.477146,1150.649769,2799.322568,389.4299049,9660.507099,10619.43055,1291.373191,1171.340022,5493.266504,9612.686089,926.6726988,315.5216667,1028.771301,7755.411749
510,329.2324992,5.4076875,2281.337053,725.9304004,139.825,1116.940365,495.2146445,34118.30218,122.7429277,898.6478157,195.733,6210.337607,330.7015,6289.639559,446.2573002,17006.07428,949.4423492,425.8176239,11932.8653,675.058835,942.6197048,6902.473782,4217.777421,215735.5741,1002.570008,64796.78224,321274.3407,394.332,32335.6714,43151.36272,4899.949008,84.60122388,311.847,35000.89259,4006.071837,1016.289,787.6106125,551.5900488,1896.298131,295966.6404,13237.9374,3689.938594
511,265.1479186,9.6535975,257.9780179,507.9628967,248.9946299,1921.909508,56.658,133.4435,352.6032942,369.1644408,449.5514305,64.413,95.522,57.73446393,1702.622466,2937.743474,1021.247797,315.721,762.6777975,158.2271388,745.1889543,165.5233553,35.69029248,67.9155697,57.3165,260.756088,962.8393799,50.06402863,830.3549316,1008.589212,69.93077374,240.3995171,851.667,204.5145,308.7888066,252.7137279,264.3864126,114.8463594,7599.408572,544.2921688,2077.375226,411.587
512,174.9553056,13.5696525,2564.384719,2431.636406,488.8502546,2539.990949,569.6959575,675.4199639,695.0606563,387.3285146,649.7857388,626.2784683,580.7355139,616.9650973,1625.089619,477.9540442,847.2186006,1295.577586,514.6479546,228.8763437,1495.118755,944.3035602,1079.186098,325.7387489,532.0148809,2177.96937,1801.343706,2387.814108,513.4045356,1774.994712,1889.818,1033.418442,774.4799521,3654.857377,1449.355386,1281.993389,3140.43873,1941.84047,741.477,2236.949,526.3682576,151.4375
513,116.9277797,5.848436667,1761.58803,1037.071416,1026.845328,3338.114602,697.0755732,1618.482016,14470.57512,772.4254229,503.1991243,851.3367306,8171.285731,764.496563,2780.656748,928.8307979,587.6947986,894.5597617,1361.919506,994.9418809,17029.81525,570.6244482,1719.19574,1283.420244,10253.37732,532.9805217,347.735271,1472.350428,2749.454117,531.651312,941.9529126,1477.741174,1176.413243,1843.293215,609.284636,2440.173531,556.8410098,5478.057176,1973.288366,1188.54062,1167.547,2463.398324
514,545.2603085,5.99448375,25.016,463.6724426,51.092,26.6105,77.85398999,18.011,99.9,213.248,46.15499048,33.76393494,29.749,25.4885,15.336,22.152,111.634158,115.8808242,75.45397803,31.208,78.9375,101.0378728,17.976,66.452,22.0935,21.49887573,463.2267266,21.1415,89.613,30.447,457.1611479,18.4875,26.6605,41.70833374,21.9555,52.3944928,9.684,91.1955,192.3445,194.8625,3037421.141,2538524.921
515,116.9277706,5.928752083,1996.295042,3498.385071,1026.845328,1575.392572,2149.205488,455.3802725,952.1967905,4754.306661,2255.364645,345.5407349,544.9634648,764.496563,10044.69636,3139.631372,1929.311264,2501.362056,2712.966687,1803.51541,3153.997595,1595.100688,1719.19574,12357.92233,5656.257851,560.3035217,410.9590156,1074.96925,9857.544375,1247.243979,1979.821946,2611.916196,583.2205498,647.8267227,1534.859899,604.8924341,1548.80852,3244.85819,1973.288366,831.9328904,3026.285727,3909.94947
516,387.1130628,0.983832917,15866.28747,694.26,4191.834397,8146.805765,10530.79929,9697.625686,14364.13815,1554.579761,16661.83439,12810.02366,8088.168798,1819.058376,12981.61842,11466.31549,1191.169542,4837.99299,16042.77583,1874.418617,12155.71298,1062.072,8440.016647,4760.72893,323.3326172,12950.04813,3856.542725,1996.270092,12378.88548,4465.452378,1163.207965,8651.190838,25473.2336,37730.22219,2631.027865,1118.672871,77564.27572,246.0318397,4544.757208,25899.27634,8135.037822,296.322
517,828.5770407,17.04878333,1724.562222,3270.023115,1445.749597,2974.160391,2123.578003,158.525,1612.300322,2055.903823,666.6811157,17344.35157,150.8378897,2053.953777,1494.930875,578.46,464.6723767,110.0160828,336.030531,10210.75832,754.4469928,1390.394608,804.785,552.6412007,357.12,8841.738359,1213.549937,1085.57063,5661.665281,309830.2287,297.045,792.2179529,583.0715161,1705.343085,27676.89625,1533.754551,658055.151,169.05,527.17,133.84,893.2939948,1393.07785
518,116.9275629,6.254652917,3187.729032,1091.928612,2374.091986,5059.040233,4128.276575,2063.346999,1528.481751,3086.68045,5070.552961,419.4100028,4201.352331,2748.932642,1422.441331,978.3500293,1692.247968,1196.267226,744.4915059,964.7478752,1063.762403,4783.606558,1918.04403,759.7479951,2436.178789,221.3995781,2520.931,32542.15481,2280.303731,357.089665,9032.007598,2077.780423,468.9640913,794.2728481,626.8909024,632.7436492,2635.910445,9525.569816,2566.809345,2461.174083,2491.22335,1951.541398
519,227.1030892,1.562100833,1988.91316,498.1382891,4828.570944,1738.426999,19313.38693,7511.29178,1055.049,41385.20155,274.676,581.8563582,1748.033632,1644.882462,2987.497542,21787.22807,317.1465122,2259.734442,435.8879781,356.5910435,1165.238211,1501.118946,32680.40109,3337.570039,836.8043713,253.5605,215.8430332,493.0659719,31832.67874,30114.47306,33845.61356,409.1834908,535.8811572,3532.108101,139.3465,22776.94664,1027.734806,5927.557621,585.7676656,131.1397688,33133.1895,2125.682478
520,573.2912756,6.86971375,21.7935,235.5229341,33.58444803,108.3756896,108.0084207,18.318,16.164,112.4468083,28.12805493,160.8980889,12.75,25.5455,29.259,19.688,457.736937,108.8492922,40.874,28.952,12.1695,680.5795808,56.235,60.5115,21.777,83.40712866,424.577,38.5935,36.295,21.5385,1884.819659,31.117,40.3965,36.569,54.432,29.289,136.556,76.342,51.51,148.248,1408996.431,2415562.205
521,216.911494,0.964572222,1537.821961,523.2743987,4637.841961,7473.359304,454.0749404,127.758,3432.328453,4453.602237,8073.04566,1412.160897,1269.352,4381.4802,14312.75426,2179.368141,8558.027244,1242.162892,749.226665,10279.0516,3555.791008,6433.592664,881.6627988,2450.87375,30132.66487,1842.7645,5776.779143,2626.719675,9078.156345,2531.47877,1794.604979,133.3336831,2504.292495,1952.408946,1628.515273,665.3026494,3513.503555,495.3924227,13499.03262,1550.110898,0,4410.555766
522,297.2436889,13.29790167,145.1857501,958.7006189,256.89,8301.874521,32.078,5924.354605,44.9515,102.7525,175.4383184,62.29867285,358.6440262,140.8884563,993.3762734,73.1415,31.025,453.41073,563.323,17.466,80.446,702.3268594,1428.636465,1234.376259,26.5185,244.8942558,11801.93167,249.188,4567.500757,38805.7007,173.34,192.8775,191.632,375.114,139.96,122.7982554,208.5835,435.2,897.9155927,66095.54199,91.5565,1231.154302
523,295.227582,10.97879583,23.421,1524.436423,31.246,68.81564063,63.722,331.1434971,78.66697791,12.614,157.38,86.74141551,51.304,3085.920133,29.1125,620.8977158,135.1639597,53.25,348.3374158,36.849,117.5268515,2891.992402,7760.784604,146485.6568,16.2855,58.86650159,584.0008835,97.93211954,225.7809841,43374.38806,62.9,45.3475,40.87704529,13590.1443,234.6899935,183.8757264,208.518115,557.176,452.591,249776.1751,785.548,348.5215
